DateAndTime,Time,Air Pressure (PSI),Dyno Speed (RPM),Temperature1_Value,Temperature2_Value,Temp 3 Inboard (F),Temp 4 Outboard (F),Temperature5_Value,Temperature9_Value,Temperature10_Value,Load Cell Value (lbs),Step_Value,Next Test Section,Cycle_Count_Value,Hydraulic Pressure,Mu
7/15/2020,38:17.1,0.449702263,376,26.2,25.7,112.9,141.5,25.6,79.3,48.4,131,1024,1,6,0,#DIV/0!
7/15/2020,38:17.2,0.035954475,383,26.2,25.7,112.6,141.3,25.5,79.4,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.3,-1.034923553,390,26.2,25.7,112.6,141.3,25.5,79.4,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.4,-0.012722015,397,26.2,25.7,112.6,141.3,25.5,79.4,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.5,-0.615091324,403,26.2,25.7,112.6,141.2,25.4,79.8,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.6,-1.235713959,409,26.2,25.7,112.6,141.2,25.4,79.8,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.7,-0.615091324,415,26.2,25.8,112.6,141.2,25.4,79.8,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:17.8,0.778266907,421,26.2,25.8,112.6,141.1,25.4,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:17.9,1.721370697,427,26,25.8,112.6,141.1,25.4,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:18.0,-0.609006882,432,26,25.8,112.3,141.1,25.4,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:18.1,0.63832283,437,26,25.8,112.3,141,25.4,80.4,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:18.2,-0.037059784,442,26.2,25.7,112.3,141,25.4,80.4,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:18.3,-0.77328968,447,26.2,25.7,112.2,140.8,25.4,80.4,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:18.4,0.200237274,451,26.2,25.7,112.2,140.8,25.5,80.9,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:18.5,-0.669851303,456,26.1,25.8,112.2,140.8,25.5,80.9,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:18.6,-0.84630394,460,26.1,25.8,112.1,140.6,25.5,81,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:18.7,-0.207427025,464,26.1,25.8,112.1,140.6,25.5,81,48.3,134,1024,1,6,0,#DIV/0!
7/15/2020,38:18.8,1.027732849,468,26.3,25.9,112.1,140.6,25.5,81,48.3,134,1024,1,6,0,#DIV/0!
7/15/2020,38:18.9,0.620069504,471,26.3,25.9,112,140.6,25.6,80.1,48.3,134,1024,1,6,0,#DIV/0!
7/15/2020,38:19.0,0.328011513,474,26.3,25.9,112,140.6,25.6,80.1,48.3,131,1024,1,6,0,#DIV/0!
7/15/2020,38:19.1,-0.499485016,477,26.2,25.9,111.8,140.6,25.6,80.1,48.3,131,1024,1,6,0,#DIV/0!
7/15/2020,38:19.2,0.163728714,480,26.2,25.9,111.8,140.5,25.6,80,48.4,131,1024,1,6,0,#DIV/0!
7/15/2020,38:19.3,0.869534492,483,26.3,25.9,111.8,140.5,25.6,80,48.4,131,1024,1,6,0,#DIV/0!
7/15/2020,38:19.4,-0.590752602,485,26.3,25.9,111.7,140.5,25.6,80,48.4,131,1024,1,6,0,#DIV/0!
7/15/2020,38:19.5,-1.31481266,487,26.3,25.9,111.7,140.3,25.6,80.6,48.3,132,1024,1,6,0,#DIV/0!
7/15/2020,38:19.6,-0.055314064,489,26.3,25.9,111.7,140.3,25.6,80.6,48.3,132,1024,1,6,0,#DIV/0!
7/15/2020,38:19.7,1.690948486,491,26.3,25.9,111.6,140.1,25.6,80.6,48.3,132,1024,1,6,0,#DIV/0!
7/15/2020,38:19.8,-1.704223633,492,26.3,25.9,111.6,140.1,25.6,79.8,48.5,129,1024,1,6,0,#DIV/0!
7/15/2020,38:19.9,-0.140498161,493,26.2,25.9,111.6,140.1,25.6,79.8,48.5,129,1024,1,6,0,#DIV/0!
7/15/2020,38:20.0,0.936465263,494,26.2,25.9,111.3,140,25.6,80.1,48.5,129,1024,1,6,0,#DIV/0!
7/15/2020,38:20.1,-1.375657082,495,26.2,25.9,111.3,140,25.6,80.1,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:20.2,-0.037059784,496,26.3,25.9,111.3,140,25.6,80.1,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:20.3,-0.2682724,496,26.3,25.9,111.2,139.9,25.6,80.5,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:20.4,-0.60292244,496,26.3,25.9,111.2,139.9,25.6,80.5,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:20.5,1.100747108,496,26.4,25.9,111.1,139.9,25.6,80.5,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:20.6,-0.627260208,496,26.4,25.9,111.1,139.8,25.6,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:20.7,-0.523823738,496,26.2,25.9,111.1,139.8,25.6,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:20.8,0.090714455,495,26.2,25.9,110.8,139.8,25.6,79.4,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:20.9,0.279335976,495,26.2,25.9,110.8,139.7,25.7,80.5,48.5,132,1024,1,6,0,#DIV/0!
7/15/2020,38:21.0,-0.365625381,494,26.3,25.9,110.8,139.7,25.7,80.5,48.5,129,1024,1,6,0,#DIV/0!
7/15/2020,38:21.1,-0.158751488,493,26.3,25.9,110.7,139.6,25.7,80.5,48.5,129,1024,1,6,0,#DIV/0!
7/15/2020,38:21.2,0.699168205,492,26.3,25.9,110.7,139.6,25.8,80.2,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:21.3,0.486208916,491,26.3,25.8,110.7,139.6,25.8,80.2,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:21.4,-0.60292244,489,26.3,25.8,110.5,139.5,25.8,79.3,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:21.5,-0.365625381,488,26.3,25.8,110.5,139.5,25.8,79.3,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:21.6,-0.207427025,486,26.3,25.9,110.5,139.5,25.8,79.3,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:21.7,-1.326981544,485,26.3,25.9,110.4,139.4,25.8,79.4,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:21.8,-0.122242928,483,26.3,25.9,110.4,139.4,25.8,79.4,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:21.9,-0.907148361,481,26.3,25.8,110.4,139.4,25.8,79.4,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:22.0,-0.38996315,479,26.3,25.8,110.2,139.3,25.8,80,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:22.1,1.922159195,477,26.3,25.8,110.2,139.3,25.8,80,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:22.2,0.054207802,475,26.4,25.8,110.2,139.3,25.8,80,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:22.3,-0.852388382,473,26.4,25.8,110.2,139.1,25.7,80.2,48.3,130,1024,1,6,0,#DIV/0!
7/15/2020,38:22.4,-0.085736275,471,26.2,25.8,110.2,139.1,25.7,80.2,48.3,130,1024,1,6,0,#DIV/0!
7/15/2020,38:22.5,0.133306503,469,26.2,25.8,110,139.1,25.7,80.2,48.3,129,1024,1,6,0,#DIV/0!
7/15/2020,38:22.6,0.011615753,467,26.2,25.8,110,139,25.6,79.8,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:22.7,0.826943398,464,26.3,25.8,110,139,25.6,79.8,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:22.8,-0.712443352,462,26.3,25.8,109.8,138.9,25.6,79.8,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:22.9,-0.712443352,462,26.3,25.8,109.8,138.9,25.6,79.8,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:23.0,0.145475388,457,26.3,25.8,109.8,138.9,25.5,78.7,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:23.1,-0.596837044,455,26.3,25.8,109.8,138.8,25.5,78.6,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:23.2,0.790435791,453,26.3,25.8,109.8,138.8,25.5,78.6,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:23.3,0.376688004,451,26.2,25.8,109.8,138.8,25.5,78.6,48.4,132,1024,1,6,0,#DIV/0!
7/15/2020,38:23.4,-1.126192093,448,26.2,25.8,109.6,138.7,25.5,78.8,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:23.5,-0.298695564,446,26.2,25.8,109.6,138.7,25.5,78.8,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:23.6,-0.742865562,443,26.2,25.9,109.5,138.7,25.5,78.8,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:23.7,-1.047092438,441,26.2,25.9,109.5,138.6,25.5,78.9,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:23.8,-0.055314064,439,26.2,25.9,109.5,138.6,25.5,78.9,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:23.9,-0.055314064,439,26.2,25.9,109.5,138.6,25.5,78.9,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:24.0,-1.05317688,436,26.2,25.9,109.3,138.6,25.5,78.9,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:24.1,0.157644272,434,26.2,25.9,109.3,138.5,25.5,79.2,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:24.2,0.674830437,432,26.2,25.9,109.3,138.5,25.5,79.2,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:24.3,0.285420418,430,26.2,25.9,109.2,138.5,25.5,79.2,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:24.4,-0.779374123,427,26.2,25.9,109.2,138.5,25.6,79,48.4,129,1024,1,6,0,#DIV/0!
7/15/2020,38:24.5,0.717421532,425,26.2,25.8,109.2,138.5,25.6,79,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:24.6,-1.010585785,423,26.2,25.8,109.1,138.4,25.6,78.8,48.4,130,1024,1,6,0,#DIV/0!
7/15/2020,38:24.7,0.309758186,421,26.2,25.8,109.1,138.4,25.7,78.8,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:24.8,0.930380821,419,26.2,25.8,109.1,138.4,25.7,78.8,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:24.9,-0.651597977,417,26.2,25.8,108.9,138.3,25.7,78.3,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:25.0,-0.444725037,415,26.2,25.8,108.9,138.3,25.7,78.3,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:25.1,0.127222061,413,26.3,25.8,108.9,138.3,25.7,78.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:25.2,-0.079651833,411,26.3,25.8,108.8,138.2,25.6,77.9,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:25.3,-0.426469803,409,26.3,25.8,108.8,138.2,25.6,77.9,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:25.4,-0.408216476,407,26.2,25.8,108.6,138.2,25.6,77.9,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:25.5,0.102884293,406,26.2,25.8,108.6,138.1,25.6,78.2,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:25.6,0.066376686,404,26.2,25.8,108.6,138.1,25.6,78.2,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:25.7,-0.140498161,402,26.2,25.8,108.6,138.1,25.6,78.2,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:25.8,-1.126192093,401,26.2,25.8,108.6,138,25.6,79.1,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:25.9,-0.663766861,399,26.2,25.8,108.6,138,25.6,79.1,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:26.0,0.571393967,398,26.2,25.8,108.5,138,25.6,79.1,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.1,0.346265793,396,26.2,25.8,108.5,138,25.5,79.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.2,0.346265793,395,26.2,25.8,108.5,138,25.5,79.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.3,0.297589302,393,26.2,25.8,108.3,137.9,25.5,79.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.4,0.261082649,392,26.2,25.8,108.3,137.9,25.6,79.2,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.5,0.851281166,391,26.2,25.8,108.3,137.9,25.6,79.2,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:26.6,-0.432554245,390,26.2,25.8,108.2,137.8,25.6,79.1,48.2,133,1024,1,6,0,#DIV/0!
7/15/2020,38:26.7,-0.560330391,389,26.2,25.8,108.2,137.8,25.6,79.1,48.1,133,1024,1,6,0,#DIV/0!
7/15/2020,38:26.8,-1.156615257,388,26.3,25.8,108.1,137.8,25.6,79.1,48.1,133,1024,1,6,0,#DIV/0!
7/15/2020,38:26.9,0.72959137,387,26.3,25.8,108.1,137.7,25.6,77.9,48.1,133,1024,1,6,0,#DIV/0!
7/15/2020,38:27.0,-1.180953026,386,26.3,25.8,108.1,137.7,25.6,77.9,48.2,133,1024,1,6,0,#DIV/0!
7/15/2020,38:27.1,-1.31481266,385,26.3,25.8,107.9,137.7,25.6,77.9,48.2,133,1024,1,6,0,#DIV/0!
7/15/2020,38:27.2,-0.396047592,384,26.3,25.8,107.9,137.7,25.6,77.7,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:27.3,-0.189173698,383,26.2,25.8,107.9,137.7,25.6,77.7,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:27.4,-0.919318199,382,26.2,25.8,107.9,137.7,25.6,77.7,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:27.5,1.465819359,382,26.2,25.8,107.9,137.6,25.6,78.9,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:27.6,0.236743927,381,26.3,25.8,107.9,137.6,25.6,78.9,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:27.7,-0.085736275,381,26.3,25.8,107.7,137.5,25.6,78.9,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:27.8,0.912127495,380,26.3,25.8,107.7,137.5,25.6,78.9,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:27.9,-0.931487083,380,26.2,25.8,107.7,137.5,25.6,78.9,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:28.0,-0.365625381,379,26.2,25.8,107.7,137.5,25.6,78.8,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:28.1,0.522716522,379,26.2,25.8,107.7,137.5,25.6,78.8,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:28.2,-0.286525726,379,26.2,25.8,107.7,137.5,25.6,78.8,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:28.3,-0.73678112,378,26.2,25.8,107.5,137.4,25.6,77.4,48.1,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.4,1.49624157,378,26.2,25.8,107.5,137.4,25.6,77.4,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.5,-0.815880775,378,26.2,25.8,107.4,137.4,25.6,77.4,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.6,0.419280052,378,26.2,25.8,107.4,137.4,25.5,78.1,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.7,0.066376686,378,26.2,25.8,107.4,137.4,25.5,78.1,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.8,0.285420418,378,26.2,25.8,107.4,137.4,25.5,78.1,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:28.9,-1.004501343,377,26.2,25.8,107.4,137.3,25.6,78.5,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:29.0,0.273251534,377,26.2,25.8,107.4,137.3,25.6,78.5,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:29.1,1.265029907,377,26.2,25.8,107.2,137.2,25.6,78.5,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:29.2,0.693083763,377,26.2,25.8,107.2,137.2,25.5,78.5,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.3,-0.864557266,378,26.2,25.8,107.2,137.2,25.5,78.5,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.4,1.070324898,378,26.2,25.8,107.2,137.2,25.5,78.5,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.5,1.459734917,378,26.2,25.8,107.2,137.2,25.6,78.3,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.6,-0.195258141,378,26.2,25.7,107.2,137.2,25.6,78.3,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.7,-0.377794266,378,26.2,25.7,107,137.1,25.6,76.9,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:29.8,-0.730696678,378,26.2,25.7,107,137.1,25.6,76.9,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:29.9,0.206321716,378,26.2,25.8,107,137.1,25.6,76.9,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:30.0,-0.250019073,379,26.2,25.8,107,137.1,25.5,78.3,48.3,133,1024,1,6,0,#DIV/0!
7/15/2020,38:30.1,0.650492668,379,26.2,25.8,107,137.1,25.5,78.3,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:30.2,-0.012722015,379,26.2,25.7,106.9,137.1,25.5,78.3,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:30.3,0.71133709,379,26.2,25.7,106.9,137,25.6,78.2,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:30.4,-0.0248909,380,26.2,25.7,106.9,137,25.6,78.2,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:30.5,-0.237850189,380,26.2,25.7,106.7,137,25.6,78.2,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:30.6,0.042038918,380,26.2,25.7,106.7,136.9,25.5,78.7,48.2,129,1024,1,6,0,#DIV/0!
7/15/2020,38:30.7,-0.621175766,380,26.1,25.7,106.7,136.9,25.5,78.7,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:30.8,-0.432554245,381,26.1,25.8,106.7,136.8,25.5,78.7,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:30.9,0.461871147,381,26.1,25.8,106.7,136.8,25.5,77.7,48.1,132,1024,1,6,0,#DIV/0!
7/15/2020,38:31.0,0.230659485,381,26.2,25.7,106.7,136.8,25.5,77.7,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:31.1,-0.657682419,382,26.2,25.7,106.6,136.8,25.5,76.7,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:31.2,-0.572499275,382,26.2,25.7,106.6,136.8,25.5,76.7,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:31.3,-0.724612236,382,26.2,25.7,106.6,136.8,25.5,76.7,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:31.4,0.279335976,383,26.2,25.7,106.4,136.7,25.5,78.4,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:31.5,0.115053177,383,26.2,25.7,106.4,136.7,25.5,78.4,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:31.6,-0.797627449,383,26.1,25.7,106.4,136.7,25.5,78.4,48.1,128,1024,1,6,0,#DIV/0!
7/15/2020,38:31.7,-0.901063919,384,26.1,25.7,106.4,136.6,25.5,78.2,48.1,128,1024,1,6,0,#DIV/0!
7/15/2020,38:31.8,0.613985062,384,26.2,25.7,106.4,136.6,25.5,78.2,48,128,1024,1,6,0,#DIV/0!
7/15/2020,38:31.9,0.279335976,384,26.2,25.7,106.3,136.6,25.5,78.2,48,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.0,-2.063210487,385,26.2,25.7,106.3,136.6,25.5,78,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.1,-0.055314064,385,26.2,25.7,106.3,136.6,25.5,78,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.2,0.279335976,385,26.2,25.7,106.2,136.6,25.5,78,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.3,0.102884293,386,26.2,25.7,106.2,136.5,25.5,78,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.4,0.875618935,386,26.2,25.7,106.2,136.5,25.5,78,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.5,-0.201342583,386,26.2,25.7,106.1,136.5,25.5,78,48.3,128,1024,1,6,0,#DIV/0!
7/15/2020,38:32.6,0.504463196,386,26.2,25.7,106.1,136.5,25.5,76.9,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:32.7,1.143339157,387,26.2,25.7,106.1,136.5,25.5,76.9,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:32.8,-0.84630394,387,26.2,25.7,106,136.4,25.5,76.3,48.1,129,1024,1,6,0,#DIV/0!
7/15/2020,38:32.9,0.869534492,387,26.2,25.7,106,136.4,25.5,76.3,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:33.0,-0.876726151,388,26.2,25.7,106,136.4,25.5,76.3,48.2,130,1024,1,6,0,#DIV/0!
7/15/2020,38:33.1,-0.797627449,388,26.2,25.7,105.9,136.3,25.5,77.6,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.2,-0.523823738,388,26.2,25.7,105.9,136.3,25.5,77.6,48.1,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.3,-0.901063919,389,26.1,25.7,105.9,136.3,25.5,77.6,48.1,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.4,-0.456893921,389,26.1,25.7,105.9,136.3,25.5,77.8,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.5,-0.931487083,389,26.2,25.7,105.9,136.3,25.5,77.8,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.6,-0.189173698,389,26.2,25.6,105.7,136.3,25.5,77.8,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.7,0.620069504,390,26.2,25.6,105.7,136.3,25.5,77.7,48.2,128,1024,1,6,0,#DIV/0!
7/15/2020,38:33.8,-0.937571526,390,26.1,25.6,105.7,136.3,25.5,77.7,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:33.9,-1.381743431,390,26.1,25.7,105.6,136.2,25.5,77.7,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:34.0,-1.022754669,390,26.1,25.7,105.6,136.2,25.5,77.5,48.1,132,1024,1,6,0,#DIV/0!
7/15/2020,38:34.1,-0.420385361,391,26.1,25.7,105.6,136.2,25.5,77.5,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.2,-1.399996758,391,26.1,25.7,105.7,136.1,25.5,76.8,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.3,1.265029907,391,26.1,25.7,105.7,136.1,25.5,76.8,48,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.4,-1.083600998,391,26.3,25.8,105.7,136.1,25.5,76.8,48,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.5,0.139390945,391,26.3,25.8,105.7,136.1,25.6,76,48,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.6,-0.84630394,392,26.3,25.8,105.7,136.1,25.6,76,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.7,-1.339150429,392,26.2,25.6,105.7,136.1,25.6,76,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.8,1.131170273,392,26.2,25.6,105.4,136,25.5,76.5,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:34.9,-0.219596863,392,26.2,25.6,105.4,136,25.5,76.5,48.1,130,1024,1,6,0,#DIV/0!
7/15/2020,38:35.0,1.192014694,392,26.1,25.7,105.4,136,25.5,76.5,48.1,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.1,0.261082649,392,26.1,25.7,105.4,136,25.5,77.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.2,-0.359539986,393,26.1,25.7,105.4,136,25.5,77.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.3,0.620069504,393,26.1,25.7,105.3,136,25.5,77.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.4,-0.225681305,393,26.1,25.7,105.3,135.9,25.5,77.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.5,-0.12832737,393,26.2,25.7,105.3,135.9,25.5,77.3,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:35.6,-0.310864449,393,26.2,25.6,105.2,135.8,25.5,77.3,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:35.7,-0.329117775,393,26.2,25.6,105.2,135.8,25.5,77,48,132,1024,1,6,0,#DIV/0!
7/15/2020,38:35.8,0.340181351,393,26.2,25.6,105.2,135.8,25.5,77,48,132,1024,1,6,0,#DIV/0!
7/15/2020,38:35.9,0.066376686,393,26.2,25.6,105.1,135.8,25.5,76.9,48,133,1024,1,6,0,#DIV/0!
7/15/2020,38:36.0,-0.931487083,393,26.2,25.6,105.1,135.8,25.5,76.9,48.1,133,1024,1,6,0,#DIV/0!
7/15/2020,38:36.1,-0.94974041,393,26.1,25.7,105.1,135.8,25.5,76.9,48.1,133,1024,1,6,0,#DIV/0!
7/15/2020,38:36.2,-0.475147247,394,26.1,25.7,105.1,135.7,25.5,76.3,48.1,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.3,0.583562851,394,26.1,25.7,105.1,135.7,25.5,76.3,48.1,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.4,0.601816177,394,26.2,25.6,105,135.7,25.5,76.3,48.1,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.5,-1.284389496,394,26.2,25.6,105,135.6,25.5,75.6,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.6,-1.363488197,394,26.2,25.6,105,135.6,25.5,75.6,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.7,1.027732849,394,26.2,25.6,104.8,135.6,25.5,75.6,48.2,132,1024,1,6,0,#DIV/0!
7/15/2020,38:36.8,-0.158751488,394,26.2,25.6,104.8,135.6,25.5,75.8,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:36.9,-0.663766861,394,26.2,25.6,104.8,135.6,25.5,75.8,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:37.0,1.21635437,394,26.2,25.6,104.7,135.6,25.5,75.8,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:37.1,-1.326981544,394,26.2,25.6,104.7,135.6,25.5,76.8,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:37.2,-0.079651833,394,26.1,25.6,104.7,135.6,25.5,76.8,48.2,131,1024,1,6,0,#DIV/0!
7/15/2020,38:37.3,-0.675935745,394,26.1,25.6,104.7,135.5,25.5,76.9,48.2,132,1024,1,6,0,#DIV/0!
